富士山ではおよそ標高2500mに当たる、高木が生育できなくなる高度のことを何というでしょう？,森林限界,
日本語では「信仰告白」という、イスラム教徒の前でアッラーに対して信仰を誓うというイスラム教における五行の1つは何でしょう？,シャハーダ,
よく似たスポーツのスケルトンとリュージュのうち、ボードに仰向けになるのはどちらでしょう？,リュージュ,
胃の幽門付近で発見されたため、ラテン語で「幽門」という意味がある、胃潰瘍などの原因となる細菌は何でしょう？,〈ヘリコバクター・〉ピロリ,
格闘技において、打撃技が得意な選手を「ストライカー」といいますが、寝技が得意な選手を何というでしょう？,グラップラー,
フロントンと呼ばれるコートにおいて、セスタと呼ばれる道具でぺロタと呼ばれるボールを打ち合う、スペイン・バスク地方発祥の球技は何でしょう？,ハイアライ,
色覚異常だったため、画家から彫刻家に転身した、さっぽろ羊ヶ丘展望台にある『丘の上のクラーク』を制作した人物は誰でしょう？,坂坦道（さか・たんどう）,
将棋における「詰み」の中でも、王将が盤の中央で詰んでしまったもののことを特に何というでしょう？,都詰め,
オランダ語で「ロバ」という意味がある、絵画を描く時、キャンバスを立て掛けておく道具を何というでしょう？,イーゼル,
1955年にセントポールと姉妹都市となり、日本初の姉妹都市提携を結んだ市はどこでしょう？,長崎市,
「1クーロンの電気量を充電した時、1ボルトの直流の電圧を生ずる2導体間の静電容量」と定義される、コンデンサなどの静電容量を表す単位は何でしょう？,ファラド,
かつては「トム＆ジェリー」という名前で活動していた、代表曲に『サウンド・オブ・サイレンス』や『コンドルは飛んでいく』などがあるアメリカの音楽デュオは何でしょう？,サイモン＆ガーファンクル,
その中に書かれた命題「語りえぬことについては沈黙しなければならない」で知られる、ルートヴィヒ・ウィトゲンシュタインが著した哲学書は何でしょう？,『論理哲学論考』【『論考』】,
二葉亭四迷の小説『浮雲』で、役所を解雇された主人公の名前は何でしょう？,内海文三,
関西では「べったん」と呼ばれる、地面に叩きつけて相手の札をひっくり返すオモチャは何でしょう？,めんこ,
1978年当時の防衛庁長官・金丸信（かねまる・しん）が名付けた、防衛省の予算として計上されている「在日米軍駐留経費負担」の通称は何でしょう？,思いやり予算,
イボ族の住民が多く、ビアフラ共和国が建国された時には首都となった、ナイジェリア南部の都市はどこでしょう？,エヌグ,
視力検査で用いられる、アルファベットのCのような形をした記号のことを、開発したスイスの眼科医の名前から何というでしょう？,ランドルト環,
リリース当初は5万枚ほどしか売上がなかったが、2年後にドラマ『白線流し』のテーマソングに起用され、最終的に148万枚の大ヒットとなった、音楽ユニット・スピッツのシングル第8作/は何でしょう？,『空も飛べるはず』 (阪口×⇒Lost),
フランス語で「聖なる心」という意味がある、パリ・モンマルトルの丘の頂上に位置する寺院は何でしょう？,サクレ・クール寺院[Basilique du Sacré-Coeur],
ジェローム・ラランドによって設定され、現在はりゅう座の一部となっている、お正月頃に極大を迎える「流星群」の名前にもなっている星座は何でしょう？,しぶんぎ座,
自分では何の努力もせず、ある物に頼って呑気に構えることを、ある座り方にたとえて「何をかく」というでしょう？,あぐらをかく,
音の鳴らない雷が発生することで有名な、南米大陸で最大の面積を持つ湖は何でしょう？,マラカイボ湖,
手首につけるアクセサリーを「ブレスレット」といいますが、足首につけるアクセサリーを何というでしょう？,アンクレット,
絵画が完成した時に上から吹き付け、かすれなどを防ぐ定着液のことを何というでしょう？,フィキサチーフ,
