グラフで原点を「O」と表記しますが、これは何という言葉の頭文字でしょう？,Origin,,,,
日本語では「新株予約権付社債」という、発行した会社の株式を決められた一定価格で買い取る権利がついた社債を英語で何というでしょう？,ワラント債[warrant],,,,
イタリア・カンパニア州にある標高1281mの火山で、西暦79年の大噴火でポンペイを埋没させたことで有名なのは何でしょう？,ヴェスヴィオ火山,,,,
ヴィクトル・ユーゴーやルイ・パスツールがこの会員であったことで知られる、1635年にリシュリューが設立したフランスの学術団体は何でしょう？,アカデミー・フランセーズ,,,,
電気回路に用いる電流計と電圧計のうち、回路に直流につなぐのはどちらでしょう？,電流計,,,,
夫に同じく小説家の綾辻行人（あやつじ・ゆきと）を持つ、代表作『十二国記』や『屍鬼』などで知られる小説家は誰でしょう？,小野不由美（おの・ふゆみ）,,,,
1923年に発表した論文の中で「企業の在庫投資に起因する40ヶ月中期の波」について述べ、その波に名を残すアメリカの経済学者は誰でしょう？,ジョセフ・キチン,,,,
物理などで、重力加速度を「G」で表すことがありますが、これは何という英単語の頭文字でしょう？,gravity,,,,
炭酸カルシウムを主成分とし、透明なものはプリズムなどに用いられる、モース硬度3の基準物質となっている鉱石は何でしょう？,方解石,,,,
書や絵画を掛け軸の形に仕立てることを、漢字2文字で何というでしょう？,軸装,,,,
飛行機において、操縦室のことを「コックピット」といいますが、客室のことを何というでしょう？,キャビン,,,,
末期の神聖ローマ帝国を「神聖でなければローマでもなく、帝国ですらない」と評したことでも有名な、代表作に『カンディード』や『寛容論』などがあるフランスの哲学者は誰でしょう？,ヴォルテール[Voltaire]【本名の「フランソワ＝マリー・アルエ[François-Marie Arouet]」も○】,,,,
日本標準時とは、東経何度の子午線を基準に設定されているでしょう？,東経135度,,,,
目潰しと噛みつきの2つだけが禁止されていた、古代ギリシアで行われていた格闘技を「すべての力」という意味のギリシア語で何というでしょう？,パンクラチオン[Pankration],,,,
中国初となる核実験、キング牧師がノーベル平和賞を受賞、東京オリンピックの開催といえば、いずれも西暦何年の出来事でしょう？,1964年,,,,
最も狭い部分が9.93mと、世界一幅の狭い海峡としてギネスブックに載っている、香川県の小豆島と前島の間にある海峡は何でしょう？,土渕海峡,,,,
海鳥の糞の堆積物から発見されたことから名付けられた、DNA内でシトシンと相補的に結合する塩基は何でしょう？,グアニン[guanine],,,,
「新しい記憶ほど、また、複雑な記憶ほど忘れやすい」という記憶に関する法則を、提唱したフランスの心理学者の名前から「何の法則」というでしょう？,リボーの法則【リボットの法則】,,,,
フランス語で「隠れ家」という意味がある、数多くのエカチェリーナ2世のコレクションが収められていることで有名な、ロシア・サンクトペテルブルクにある美術館は何でしょう？,エルミタージュ美術館,,,,
ギリシア神話の英雄の名前が付けられた、中南米に生息する世界最大のカブトムシは何でしょう？,ヘラクレスオオカブト,,,,
現在の千葉県を構成していた3つの国とは、上総（かずさ）、下総（しもうさ）とどこでしょう？,安房,,,,
裁判で第一審判決に対していきなり最高裁判所に訴えることを、民事裁判では「飛躍上告」といいますが、刑事裁判では何というでしょう？,跳躍上告,,,,
小倉百人一首の第42首目を詠んだ三十六歌仙の1人で、清少納言の父親であることで知られるのは誰でしょう？,清原元輔,,,,
英語では「ステージ・ダイレクション」という、脚本で登場人物の出入りや動きなどを書き入れたもののことを何というでしょう？,ト書き,,,,
19世紀末に作曲されたオペラに見られる、日常生活の出来事を扱った作品傾向のことをイタリア語で何というでしょう？,ヴェリズモ,,,,
1997年から『週刊少年ジャンプ』で連載されている、海賊のモンキー・D・ルフィを主人公とする尾田栄一郎（おだ・えいいちろう）の漫画は何でしょう？,『ONE PIECE』,,,,
小選挙区制の選挙において、当選者に対して落選者がどれほどの票を獲得したのかを表した比率のことを何というでしょう？,惜敗率,,,,
1648年にウェストファリア条約を締結して三十年戦争を終結させたほか、重商主義を推し進めたことで知られる、ルイ14世の宰相として活躍した政治家は誰でしょう？,ジュール・マザラン,,,,
イタリア語で「開拓者」という意味がある、巨峰とカノンホールマスカットを交配させて誕生したブドウといえば何でしょう？,ピオーネ[pioniere],,,,
中身をくり抜いたヒョウタンを乾燥させ、側面に刻みを入れて作られる、主にラテン音楽で使われる楽器は何でしょう？,ギロ【グィロ】,,,,
JIS規格で定められた色鉛筆の色で、「薄」という言葉が使われる色は多数ありますが、唯一「濃」という言葉が使われる色は何でしょう？,濃赤紫,,,,
